invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_5_pct,sales,date,time,payment,cogs,gross_margin_percentage,gross_income,rating
380-60-5336,Alex,Yangon,Normal,Female,Electronic Accessories,40.26,10,20.13,422.73,24-02-2019,18:06:00,Credit Card,402.6,4.761904762,20.13,5
286-01-5402,Alex,Yangon,Normal,Female,Sports And Travel,40.23,7,14.0805,295.6905,30-03-2019,13:22:00,Cash,281.61,4.761904762,14.0805,9.6
340-21-9136,Alex,Yangon,Member,Female,Sports And Travel,40.05,4,8.01,168.21,25-01-2019,11:40:00,Cash,160.2,4.761904762,8.01,9.7
503-21-4385,Cairo,Mandalay,Member,Male,Health And Beauty,39.91,3,5.9865,125.7165,21-02-2019,12:40:00,Ewallet,119.73,4.761904762,5.9865,9.3
548-46-9322,Cairo,Mandalay,Normal,Male,Food And Beverages,39.9,10,19.95,418.95,20-02-2019,15:24:00,Credit Card,399,4.761904762,19.95,5.9
831-64-0259,Cairo,Mandalay,Normal,Female,Fashion Accessories,39.75,5,9.9375,208.6875,22-02-2019,10:43:00,Ewallet,198.75,4.761904762,9.9375,9.6
608-05-3804,Cairo,Mandalay,Member,Male,Electronic Accessories,39.75,1,1.9875,41.7375,25-02-2019,20:19:00,Cash,39.75,4.761904762,1.9875,6.1
397-25-8725,Alex,Yangon,Member,Female,Health And Beauty,39.62,9,17.829,374.409,13-01-2019,17:54:00,Credit Card,356.58,4.761904762,17.829,6.8
191-10-6171,Cairo,Mandalay,Normal,Female,Fashion Accessories,39.62,7,13.867,291.207,25-01-2019,13:18:00,Cash,277.34,4.761904762,13.867,7.5
528-87-5606,Cairo,Mandalay,Member,Female,Electronic Accessories,39.48,1,1.974,41.454,02-12-2019,19:43:00,Cash,39.48,4.761904762,1.974,6.5
860-73-6466,Alex,Yangon,Member,Female,Sports And Travel,39.47,2,3.947,82.887,03-02-2019,16:16:00,Credit Card,78.94,4.761904762,3.947,5
110-05-6330,Giza,Naypyitaw,Normal,Female,Food And Beverages,39.43,6,11.829,248.409,25-03-2019,20:18:00,Credit Card,236.58,4.761904762,11.829,9.4
622-20-1945,Giza,Naypyitaw,Normal,Female,Health And Beauty,39.42,1,1.971,41.391,18-01-2019,15:08:00,Cash,39.42,4.761904762,1.971,8.4
521-18-7827,Giza,Naypyitaw,Member,Male,Home And Lifestyle,39.39,5,9.8475,206.7975,22-01-2019,20:46:00,Credit Card,196.95,4.761904762,9.8475,8.7
286-62-6248,Cairo,Mandalay,Normal,Male,Fashion Accessories,39.21,4,7.842,164.682,16-01-2019,20:03:00,Credit Card,156.84,4.761904762,7.842,9
449-27-2918,Cairo,Mandalay,Member,Female,Sports And Travel,39.12,1,1.956,41.076,26-03-2019,11:02:00,Credit Card,39.12,4.761904762,1.956,9.6
573-10-3877,Cairo,Mandalay,Member,Male,Health And Beauty,39.01,1,1.9505,40.9605,03-12-2019,16:46:00,Credit Card,39.01,4.761904762,1.9505,4.7
701-23-5550,Cairo,Mandalay,Member,Male,Home And Lifestyle,38.81,4,7.762,163.002,19-03-2019,13:40:00,Ewallet,155.24,4.761904762,7.762,4.9
509-29-3912,Alex,Yangon,Member,Female,Sports And Travel,38.72,9,17.424,365.904,20-03-2019,12:24:00,Ewallet,348.48,4.761904762,17.424,4.2
266-76-6436,Giza,Naypyitaw,Member,Female,Food And Beverages,38.6,3,5.79,121.59,28-03-2019,13:57:00,Ewallet,115.8,4.761904762,5.79,7.5
575-67-1508,Alex,Yangon,Normal,Male,Electronic Accessories,38.6,1,1.93,40.53,29-01-2019,11:26:00,Ewallet,38.6,4.761904762,1.93,6.7
288-62-1085,Alex,Yangon,Member,Male,Fashion Accessories,38.54,5,9.635,202.335,01-09-2019,13:34:00,Ewallet,192.7,4.761904762,9.635,5.6
434-83-9547,Giza,Naypyitaw,Member,Male,Food And Beverages,38.47,8,15.388,323.148,23-01-2019,11:51:00,Cash,307.76,4.761904762,15.388,7.7
390-17-5806,Giza,Naypyitaw,Member,Female,Food And Beverages,38.42,1,1.921,40.341,02-02-2019,16:33:00,Cash,38.42,4.761904762,1.921,8.6
655-85-5130,Cairo,Mandalay,Member,Female,Fashion Accessories,38.3,4,7.66,160.86,13-03-2019,19:22:00,Cash,153.2,4.761904762,7.66,5.7
172-42-8274,Cairo,Mandalay,Normal,Female,Electronic Accessories,38.27,2,3.827,80.367,03-02-2019,18:18:00,Credit Card,76.54,4.761904762,3.827,5.8
173-82-9529,Cairo,Mandalay,Normal,Female,Fashion Accessories,37.95,10,18.975,398.475,26-01-2019,14:51:00,Cash,379.5,4.761904762,18.975,9.7
546-80-2899,Alex,Yangon,Member,Male,Home And Lifestyle,37.69,2,3.769,79.149,20-02-2019,15:29:00,Ewallet,75.38,4.761904762,3.769,9.5
632-90-0281,Giza,Naypyitaw,Normal,Female,Fashion Accessories,37.55,10,18.775,394.275,03-08-2019,20:01:00,Credit Card,375.5,4.761904762,18.775,9.3
356-44-8813,Cairo,Mandalay,Normal,Male,Home And Lifestyle,37.48,3,5.622,118.062,20-01-2019,13:45:00,Credit Card,112.44,4.761904762,5.622,7.7
609-81-8548,Alex,Yangon,Member,Female,Home And Lifestyle,37.44,6,11.232,235.872,02-06-2019,13:55:00,Credit Card,224.64,4.761904762,11.232,5.9
149-15-7606,Cairo,Mandalay,Member,Male,Sports And Travel,37.32,9,16.794,352.674,03-06-2019,15:31:00,Ewallet,335.88,4.761904762,16.794,5.1
440-59-5691,Giza,Naypyitaw,Member,Female,Health And Beauty,37.15,7,13.0025,273.0525,02-08-2019,13:12:00,Credit Card,260.05,4.761904762,13.0025,7.7
795-49-7276,Alex,Yangon,Normal,Male,Fashion Accessories,37.15,4,7.43,156.03,23-03-2019,18:59:00,Ewallet,148.6,4.761904762,7.43,8.3
674-15-9296,Alex,Yangon,Normal,Male,Sports And Travel,37.14,5,9.285,194.985,01-08-2019,13:05:00,Ewallet,185.7,4.761904762,9.285,5
583-72-1480,Giza,Naypyitaw,Member,Male,Electronic Accessories,37.06,4,7.412,155.652,31-01-2019,16:24:00,Ewallet,148.24,4.761904762,7.412,9.7
554-53-3790,Cairo,Mandalay,Normal,Male,Sports And Travel,37.02,6,11.106,233.226,22-03-2019,18:33:00,Cash,222.12,4.761904762,11.106,4.5
523-38-0215,Giza,Naypyitaw,Normal,Male,Home And Lifestyle,37,1,1.85,38.85,03-06-2019,13:29:00,Credit Card,37,4.761904762,1.85,7.9
493-65-6248,Giza,Naypyitaw,Member,Female,Sports And Travel,36.98,10,18.49,388.29,01-01-2019,19:48:00,Credit Card,369.8,4.761904762,18.49,7
448-34-8700,Cairo,Mandalay,Member,Male,Home And Lifestyle,36.91,7,12.9185,271.2885,02-10-2019,13:51:00,Ewallet,258.37,4.761904762,12.9185,6.7
258-69-7810,Giza,Naypyitaw,Normal,Female,Fashion Accessories,36.85,5,9.2125,193.4625,26-01-2019,18:53:00,Cash,184.25,4.761904762,9.2125,9.2
592-46-1692,Giza,Naypyitaw,Member,Female,Food And Beverages,36.77,7,12.8695,270.2595,01-11-2019,20:10:00,Cash,257.39,4.761904762,12.8695,7.4
895-03-6665,Cairo,Mandalay,Normal,Female,Fashion Accessories,36.51,9,16.4295,345.0195,16-02-2019,10:52:00,Cash,328.59,4.761904762,16.4295,4.2
340-66-0321,Alex,Yangon,Member,Male,Electronic Accessories,36.36,4,7.272,152.712,25-03-2019,13:07:00,Cash,145.44,4.761904762,7.272,7.6
316-68-6352,Alex,Yangon,Member,Female,Food And Beverages,36.36,2,3.636,76.356,21-01-2019,10:00:00,Cash,72.72,4.761904762,3.636,7.1
665-32-9167,Alex,Yangon,Member,Female,Health And Beauty,36.26,2,3.626,76.146,01-10-2019,17:15:00,Credit Card,72.52,4.761904762,3.626,7.2
729-46-7422,Giza,Naypyitaw,Normal,Male,Food And Beverages,35.89,1,1.7945,37.6845,23-02-2019,16:52:00,Credit Card,35.89,4.761904762,1.7945,7.9
373-88-1424,Giza,Naypyitaw,Member,Male,Home And Lifestyle,35.81,5,8.9525,188.0025,02-06-2019,18:44:00,Ewallet,179.05,4.761904762,8.9525,7.9
246-55-6923,Giza,Naypyitaw,Member,Female,Home And Lifestyle,35.79,9,16.1055,338.2155,03-10-2019,15:06:00,Credit Card,322.11,4.761904762,16.1055,5.1
785-96-0615,Cairo,Mandalay,Member,Female,Electronic Accessories,35.74,8,14.296,300.216,17-02-2019,15:28:00,Ewallet,285.92,4.761904762,14.296,4.9
258-92-7466,Alex,Yangon,Normal,Female,Health And Beauty,35.68,5,8.92,187.32,02-06-2019,18:33:00,Credit Card,178.4,4.761904762,8.92,6.6
731-14-2199,Alex,Yangon,Member,Female,Home And Lifestyle,35.54,10,17.77,373.17,01-04-2019,13:34:00,Ewallet,355.4,4.761904762,17.77,7
717-96-4189,Giza,Naypyitaw,Normal,Female,Electronic Accessories,35.49,6,10.647,223.587,02-02-2019,12:40:00,Cash,212.94,4.761904762,10.647,4.1
808-65-0703,Giza,Naypyitaw,Normal,Male,Home And Lifestyle,35.47,4,7.094,148.974,14-03-2019,17:22:00,Credit Card,141.88,4.761904762,7.094,6.9
843-01-4703,Cairo,Mandalay,Member,Female,Home And Lifestyle,35.38,9,15.921,334.341,01-05-2019,19:50:00,Credit Card,318.42,4.761904762,15.921,9.6
457-12-0244,Giza,Naypyitaw,Member,Female,Sports And Travel,35.22,6,10.566,221.886,14-03-2019,13:49:00,Ewallet,211.32,4.761904762,10.566,6.5
662-47-5456,Giza,Naypyitaw,Member,Male,Fashion Accessories,35.19,10,17.595,369.495,17-03-2019,19:06:00,Credit Card,351.9,4.761904762,17.595,8.4
146-09-5432,Alex,Yangon,Member,Male,Food And Beverages,35.04,9,15.768,331.128,02-09-2019,19:17:00,Ewallet,315.36,4.761904762,15.768,4.6
695-51-0018,Cairo,Mandalay,Normal,Female,Sports And Travel,34.84,4,6.968,146.328,02-10-2019,18:36:00,Cash,139.36,4.761904762,6.968,7.4
320-85-2052,Cairo,Mandalay,Normal,Female,Sports And Travel,34.81,1,1.7405,36.5505,14-01-2019,10:11:00,Credit Card,34.81,4.761904762,1.7405,7
220-28-1851,Alex,Yangon,Normal,Male,Home And Lifestyle,34.73,2,3.473,72.933,03-01-2019,18:14:00,Ewallet,69.46,4.761904762,3.473,9.7
686-41-0932,Cairo,Mandalay,Normal,Female,Fashion Accessories,34.7,2,3.47,72.87,13-03-2019,19:48:00,Ewallet,69.4,4.761904762,3.47,8.2
584-86-7256,Giza,Naypyitaw,Member,Male,Sports And Travel,34.56,7,12.096,254.016,03-11-2019,16:07:00,Credit Card,241.92,4.761904762,12.096,7.3
636-48-8204,Alex,Yangon,Member,Female,Electronic Accessories,34.56,5,8.64,181.44,17-02-2019,11:15:00,Ewallet,172.8,4.761904762,8.64,9.9
214-30-2776,Cairo,Mandalay,Member,Female,Electronic Accessories,34.49,5,8.6225,181.0725,03-11-2019,19:44:00,Credit Card,172.45,4.761904762,8.6225,9
354-39-5160,Alex,Yangon,Member,Female,Home And Lifestyle,34.42,6,10.326,216.846,18-02-2019,15:39:00,Cash,206.52,4.761904762,10.326,9.8
291-55-6563,Alex,Yangon,Member,Female,Home And Lifestyle,34.42,6,10.326,216.846,30-03-2019,12:45:00,Ewallet,206.52,4.761904762,10.326,7.5
701-69-8742,Cairo,Mandalay,Normal,Male,Sports And Travel,34.37,10,17.185,360.885,16-03-2019,10:11:00,Ewallet,343.7,4.761904762,17.185,6.7
824-88-3614,Giza,Naypyitaw,Normal,Male,Health And Beauty,34.31,8,13.724,288.204,25-01-2019,15:00:00,Ewallet,274.48,4.761904762,13.724,5.7
244-08-0162,Cairo,Mandalay,Normal,Female,Health And Beauty,34.21,10,17.105,359.205,01-02-2019,13:00:00,Cash,342.1,4.761904762,17.105,5.1
345-08-4992,Alex,Yangon,Normal,Male,Home And Lifestyle,33.99,6,10.197,214.137,03-08-2019,15:37:00,Credit Card,203.94,4.761904762,10.197,7.7
588-01-7461,Giza,Naypyitaw,Member,Female,Food And Beverages,33.98,9,15.291,321.111,24-03-2019,10:43:00,Cash,305.82,4.761904762,15.291,4.2
832-51-6761,Alex,Yangon,Normal,Male,Food And Beverages,33.88,8,13.552,284.592,19-01-2019,20:29:00,Ewallet,271.04,4.761904762,13.552,9.6
827-26-2100,Alex,Yangon,Member,Male,Home And Lifestyle,33.84,9,15.228,319.788,21-03-2019,16:21:00,Ewallet,304.56,4.761904762,15.228,8.8
176-78-1170,Giza,Naypyitaw,Member,Male,Health And Beauty,33.81,3,5.0715,106.5015,26-01-2019,15:11:00,Ewallet,101.43,4.761904762,5.0715,7.3
556-41-6224,Giza,Naypyitaw,Normal,Male,Health And Beauty,33.64,8,13.456,282.576,15-02-2019,17:10:00,Credit Card,269.12,4.761904762,13.456,9.3
574-31-8277,Cairo,Mandalay,Member,Male,Fashion Accessories,33.63,1,1.6815,35.3115,20-03-2019,19:55:00,Cash,33.63,4.761904762,1.6815,5.6
649-29-6775,Cairo,Mandalay,Member,Female,Fashion Accessories,33.52,1,1.676,35.196,02-08-2019,15:31:00,Cash,33.52,4.761904762,1.676,6.7
838-78-4295,Giza,Naypyitaw,Member,Female,Health And Beauty,33.47,2,3.347,70.287,02-10-2019,15:43:00,Ewallet,66.94,4.761904762,3.347,6.7
794-42-3736,Cairo,Mandalay,Normal,Male,Food And Beverages,33.33,2,3.333,69.993,26-01-2019,14:41:00,Credit Card,66.66,4.761904762,3.333,6.4
558-60-5016,Alex,Yangon,Normal,Female,Home And Lifestyle,33.3,9,14.985,314.685,03-04-2019,15:27:00,Ewallet,299.7,4.761904762,14.985,7.2
485-30-8700,Alex,Yangon,Normal,Female,Sports And Travel,33.26,5,8.315,174.615,18-03-2019,16:10:00,Credit Card,166.3,4.761904762,8.315,4.2
490-95-0021,Cairo,Mandalay,Member,Female,Food And Beverages,33.21,10,16.605,348.705,01-08-2019,14:25:00,Ewallet,332.1,4.761904762,16.605,6
273-16-6619,Cairo,Mandalay,Member,Female,Home And Lifestyle,33.2,2,3.32,69.72,15-03-2019,12:20:00,Credit Card,66.4,4.761904762,3.32,4.4
634-97-8956,Alex,Yangon,Normal,Male,Food And Beverages,32.9,3,4.935,103.635,17-02-2019,17:27:00,Credit Card,98.7,4.761904762,4.935,9.1
246-11-3901,Giza,Naypyitaw,Normal,Female,Electronic Accessories,32.8,10,16.4,344.4,15-02-2019,12:12:00,Cash,328,4.761904762,16.4,6.2
831-07-6050,Alex,Yangon,Normal,Male,Electronic Accessories,32.71,5,8.1775,171.7275,19-03-2019,11:30:00,Credit Card,163.55,4.761904762,8.1775,9.9
110-48-7033,Cairo,Mandalay,Member,Male,Fashion Accessories,32.62,4,6.524,137.004,29-01-2019,14:12:00,Cash,130.48,4.761904762,6.524,9
238-49-0436,Alex,Yangon,Normal,Male,Health And Beauty,32.46,8,12.984,272.664,27-03-2019,13:48:00,Credit Card,259.68,4.761904762,12.984,4.9
725-56-0833,Alex,Yangon,Normal,Female,Health And Beauty,32.32,10,16.16,339.36,20-02-2019,16:49:00,Credit Card,323.2,4.761904762,16.16,10
176-64-7711,Cairo,Mandalay,Normal,Male,Food And Beverages,32.32,3,4.848,101.808,27-03-2019,19:11:00,Credit Card,96.96,4.761904762,4.848,4.3
870-54-3162,Alex,Yangon,Member,Female,Sports And Travel,32.25,5,8.0625,169.3125,27-01-2019,13:26:00,Cash,161.25,4.761904762,8.0625,9
151-16-1484,Alex,Yangon,Member,Male,Electronic Accessories,32.25,4,6.45,135.45,13-02-2019,12:38:00,Ewallet,129,4.761904762,6.45,6.5
311-13-6971,Cairo,Mandalay,Member,Male,Sports And Travel,31.99,10,15.995,335.895,20-02-2019,15:18:00,Credit Card,319.9,4.761904762,15.995,9.9
573-98-8548,Giza,Naypyitaw,Member,Female,Fashion Accessories,31.9,1,1.595,33.495,01-05-2019,12:40:00,Ewallet,31.9,4.761904762,1.595,9.1
727-02-1313,Alex,Yangon,Member,Male,Food And Beverages,31.84,1,1.592,33.432,02-09-2019,13:22:00,Cash,31.84,4.761904762,1.592,7.7
592-34-6155,Giza,Naypyitaw,Normal,Male,Food And Beverages,31.77,4,6.354,133.434,14-01-2019,14:43:00,Ewallet,127.08,4.761904762,6.354,6.2
830-58-2383,Cairo,Mandalay,Normal,Male,Home And Lifestyle,31.75,4,6.35,133.35,02-08-2019,15:26:00,Cash,127,4.761904762,6.35,8.6
189-08-9157,Giza,Naypyitaw,Member,Female,Fashion Accessories,31.73,9,14.2785,299.8485,01-08-2019,16:17:00,Credit Card,285.57,4.761904762,14.2785,5.9
345-68-9016,Giza,Naypyitaw,Member,Female,Sports And Travel,31.67,8,12.668,266.028,01-02-2019,16:19:00,Credit Card,253.36,4.761904762,12.668,5.6
460-35-4390,Alex,Yangon,Normal,Male,Home And Lifestyle,30.68,3,4.602,96.642,22-01-2019,11:00:00,Ewallet,92.04,4.761904762,4.602,9.1
307-04-2070,Alex,Yangon,Member,Female,Fashion Accessories,30.62,1,1.531,32.151,02-05-2019,14:14:00,Credit Card,30.62,4.761904762,1.531,4.1
120-06-4233,Giza,Naypyitaw,Member,Female,Electronic Accessories,30.61,6,9.183,192.843,03-12-2019,20:36:00,Cash,183.66,4.761904762,9.183,9.3
318-12-0304,Alex,Yangon,Normal,Male,Fashion Accessories,30.61,1,1.5305,32.1405,23-01-2019,12:20:00,Ewallet,30.61,4.761904762,1.5305,5.2
488-25-4221,Giza,Naypyitaw,Member,Female,Food And Beverages,30.41,1,1.5205,31.9305,22-02-2019,10:36:00,Credit Card,30.41,4.761904762,1.5205,8.4
573-58-9734,Cairo,Mandalay,Normal,Female,Fashion Accessories,30.37,3,4.5555,95.6655,28-03-2019,13:41:00,Ewallet,91.11,4.761904762,4.5555,5.1
716-39-1409,Cairo,Mandalay,Member,Female,Health And Beauty,30.35,7,10.6225,223.0725,19-03-2019,18:19:00,Cash,212.45,4.761904762,10.6225,8
320-49-6392,Giza,Naypyitaw,Normal,Female,Electronic Accessories,30.24,1,1.512,31.752,03-04-2019,15:44:00,Cash,30.24,4.761904762,1.512,8.4
324-41-6833,Giza,Naypyitaw,Member,Female,Electronic Accessories,30.2,8,12.08,253.68,03-03-2019,19:30:00,Ewallet,241.6,4.761904762,12.08,5.1
685-64-1609,Alex,Yangon,Member,Female,Fashion Accessories,30.14,10,15.07,316.47,02-10-2019,12:28:00,Ewallet,301.4,4.761904762,15.07,9.2
777-82-7220,Cairo,Mandalay,Member,Female,Home And Lifestyle,30.12,8,12.048,253.008,03-03-2019,13:01:00,Cash,240.96,4.761904762,12.048,7.7
704-20-4138,Giza,Naypyitaw,Member,Female,Health And Beauty,29.67,7,10.3845,218.0745,03-11-2019,18:58:00,Credit Card,207.69,4.761904762,10.3845,8.1
891-58-8335,Cairo,Mandalay,Member,Female,Sports And Travel,29.61,7,10.3635,217.6335,03-11-2019,15:53:00,Cash,207.27,4.761904762,10.3635,6.5
767-54-1907,Cairo,Mandalay,Member,Female,Fashion Accessories,29.56,5,7.39,155.19,13-02-2019,16:59:00,Cash,147.8,4.761904762,7.39,6.9
647-50-1224,Alex,Yangon,Normal,Female,Fashion Accessories,29.42,10,14.71,308.91,01-12-2019,16:23:00,Ewallet,294.2,4.761904762,14.71,8.9
271-77-8740,Giza,Naypyitaw,Member,Female,Sports And Travel,29.22,6,8.766,184.086,01-01-2019,11:40:00,Ewallet,175.32,4.761904762,8.766,5
313-66-9943,Cairo,Mandalay,Member,Female,Food And Beverages,29.15,3,4.3725,91.8225,27-03-2019,20:29:00,Credit Card,87.45,4.761904762,4.3725,7.3
421-95-9805,Alex,Yangon,Normal,Female,Electronic Accessories,28.96,1,1.448,30.408,02-07-2019,10:18:00,Credit Card,28.96,4.761904762,1.448,6.2
610-46-4100,Alex,Yangon,Normal,Male,Health And Beauty,28.95,7,10.1325,212.7825,03-03-2019,20:31:00,Credit Card,202.65,4.761904762,10.1325,6
120-54-2248,Cairo,Mandalay,Normal,Female,Food And Beverages,28.86,5,7.215,151.515,22-01-2019,18:08:00,Credit Card,144.3,4.761904762,7.215,8
727-75-6477,Giza,Naypyitaw,Normal,Male,Electronic Accessories,28.84,4,5.768,121.128,29-03-2019,14:44:00,Cash,115.36,4.761904762,5.768,6.4
263-87-5680,Giza,Naypyitaw,Member,Female,Home And Lifestyle,28.53,10,14.265,299.565,18-03-2019,17:38:00,Ewallet,285.3,4.761904762,14.265,7.8
149-14-0304,Giza,Naypyitaw,Member,Female,Health And Beauty,28.5,8,11.4,239.4,02-06-2019,14:24:00,Cash,228,4.761904762,11.4,6.6
527-09-6272,Alex,Yangon,Member,Female,Electronic Accessories,28.45,5,7.1125,149.3625,21-03-2019,10:17:00,Credit Card,142.25,4.761904762,7.1125,9.1
715-20-1673,Cairo,Mandalay,Normal,Male,Electronic Accessories,28.38,5,7.095,148.995,03-06-2019,20:57:00,Cash,141.9,4.761904762,7.095,9.4
892-05-6689,Alex,Yangon,Normal,Female,Home And Lifestyle,28.32,5,7.08,148.68,03-11-2019,13:28:00,Ewallet,141.6,4.761904762,7.08,6.2
748-45-2862,Alex,Yangon,Member,Female,Home And Lifestyle,28.31,4,5.662,118.902,03-07-2019,18:35:00,Cash,113.24,4.761904762,5.662,8.2
816-72-8853,Alex,Yangon,Member,Female,Sports And Travel,27.93,5,6.9825,146.6325,29-01-2019,15:48:00,Cash,139.65,4.761904762,6.9825,5.9
558-80-4082,Giza,Naypyitaw,Normal,Male,Electronic Accessories,27.85,7,9.7475,204.6975,14-03-2019,17:20:00,Ewallet,194.95,4.761904762,9.7475,6
595-94-9924,Alex,Yangon,Member,Female,Health And Beauty,27.73,5,6.9325,145.5825,26-03-2019,20:21:00,Credit Card,138.65,4.761904762,6.9325,4.2
235-46-8343,Giza,Naypyitaw,Member,Male,Food And Beverages,27.66,10,13.83,290.43,14-02-2019,11:26:00,Credit Card,276.6,4.761904762,13.83,8.9
453-63-6187,Cairo,Mandalay,Normal,Male,Electronic Accessories,27.5,3,4.125,86.625,03-01-2019,15:40:00,Ewallet,82.5,4.761904762,4.125,6.5
628-34-3388,Giza,Naypyitaw,Member,Female,Fashion Accessories,27.38,6,8.214,172.494,01-05-2019,20:54:00,Credit Card,164.28,4.761904762,8.214,7.9
585-86-8361,Alex,Yangon,Normal,Female,Food And Beverages,27.28,5,6.82,143.22,02-03-2019,10:31:00,Credit Card,136.4,4.761904762,6.82,8.6
390-31-6381,Giza,Naypyitaw,Normal,Male,Food And Beverages,27.22,3,4.083,85.743,01-07-2019,12:37:00,Cash,81.66,4.761904762,4.083,7.3
605-83-1050,Cairo,Mandalay,Normal,Male,Fashion Accessories,27.18,2,2.718,57.078,15-03-2019,16:26:00,Ewallet,54.36,4.761904762,2.718,4.3
296-11-7041,Cairo,Mandalay,Member,Female,Health And Beauty,27.07,1,1.3535,28.4235,01-12-2019,20:07:00,Credit Card,27.07,4.761904762,1.3535,5.3
182-52-7000,Alex,Yangon,Member,Female,Sports And Travel,27.04,4,5.408,113.568,01-01-2019,20:26:00,Ewallet,108.16,4.761904762,5.408,6.9
225-98-1496,Giza,Naypyitaw,Member,Female,Fashion Accessories,27.02,3,4.053,85.113,03-02-2019,13:01:00,Credit Card,81.06,4.761904762,4.053,7.1
565-67-6697,Cairo,Mandalay,Member,Male,Home And Lifestyle,27,9,12.15,255.15,03-02-2019,14:16:00,Cash,243,4.761904762,12.15,4.8
343-61-3544,Cairo,Mandalay,Member,Male,Sports And Travel,26.67,10,13.335,280.035,29-01-2019,11:48:00,Cash,266.7,4.761904762,13.335,8.6
462-78-5240,Giza,Naypyitaw,Normal,Female,Electronic Accessories,26.61,2,2.661,55.881,19-03-2019,14:35:00,Cash,53.22,4.761904762,2.661,4.2
518-71-6847,Cairo,Mandalay,Member,Male,Food And Beverages,26.6,6,7.98,167.58,26-02-2019,15:10:00,Ewallet,159.6,4.761904762,7.98,4.9
512-98-1403,Alex,Yangon,Member,Female,Electronic Accessories,26.48,3,3.972,83.412,21-03-2019,10:40:00,Ewallet,79.44,4.761904762,3.972,4.7
365-16-4334,Cairo,Mandalay,Normal,Female,Food And Beverages,26.43,8,10.572,222.012,24-02-2019,14:26:00,Ewallet,211.44,4.761904762,10.572,8.9
700-81-1757,Alex,Yangon,Normal,Female,Electronic Accessories,26.31,5,6.5775,138.1275,18-01-2019,20:59:00,Credit Card,131.55,4.761904762,6.5775,8.8
201-86-2184,Cairo,Mandalay,Member,Female,Electronic Accessories,26.26,7,9.191,193.011,02-02-2019,19:40:00,Cash,183.82,4.761904762,9.191,9.9
636-98-3364,Cairo,Mandalay,Member,Female,Electronic Accessories,26.26,3,3.939,82.719,03-02-2019,12:36:00,Ewallet,78.78,4.761904762,3.939,6.3
888-02-0338,Alex,Yangon,Normal,Male,Electronic Accessories,26.23,9,11.8035,247.8735,25-01-2019,20:24:00,Ewallet,236.07,4.761904762,11.8035,5.9
531-80-1784,Alex,Yangon,Normal,Male,Electronic Accessories,26.02,7,9.107,191.247,28-03-2019,17:38:00,Cash,182.14,4.761904762,9.107,5.1
729-09-9681,Alex,Yangon,Member,Male,Home And Lifestyle,25.91,6,7.773,163.233,02-05-2019,10:16:00,Ewallet,155.46,4.761904762,7.773,8.7
875-46-5808,Cairo,Mandalay,Member,Male,Health And Beauty,25.9,10,12.95,271.95,02-06-2019,14:51:00,Ewallet,259,4.761904762,12.95,8.7
696-90-2548,Alex,Yangon,Normal,Male,Sports And Travel,25.84,3,3.876,81.396,03-10-2019,18:55:00,Ewallet,77.52,4.761904762,3.876,6.6
445-30-9252,Alex,Yangon,Normal,Male,Sports And Travel,25.7,3,3.855,80.955,17-01-2019,17:59:00,Ewallet,77.1,4.761904762,3.855,6.1
418-05-0656,Cairo,Mandalay,Normal,Female,Fashion Accessories,25.56,7,8.946,187.866,02-02-2019,20:42:00,Cash,178.92,4.761904762,8.946,7.1
641-43-2399,Cairo,Mandalay,Normal,Male,Home And Lifestyle,25.55,4,5.11,107.31,26-01-2019,20:23:00,Ewallet,102.2,4.761904762,5.11,5.7
529-56-3974,Cairo,Mandalay,Member,Female,Electronic Accessories,25.51,4,5.102,107.142,03-09-2019,17:03:00,Cash,102.04,4.761904762,5.102,6.8
156-20-0370,Cairo,Mandalay,Normal,Female,Electronic Accessories,25.45,1,1.2725,26.7225,03-10-2019,18:10:00,Credit Card,25.45,4.761904762,1.2725,5.1
287-83-1405,Alex,Yangon,Normal,Male,Health And Beauty,25.43,6,7.629,160.209,02-12-2019,19:01:00,Ewallet,152.58,4.761904762,7.629,7
301-81-8610,Cairo,Mandalay,Member,Male,Fashion Accessories,25.42,8,10.168,213.528,19-03-2019,19:42:00,Credit Card,203.36,4.761904762,10.168,6.7
608-04-3797,Cairo,Mandalay,Member,Female,Health And Beauty,25.32,8,10.128,212.688,03-05-2019,20:24:00,Ewallet,202.56,4.761904762,10.128,8.7
825-94-5922,Cairo,Mandalay,Normal,Male,Sports And Travel,25.31,2,2.531,53.151,03-02-2019,19:26:00,Ewallet,50.62,4.761904762,2.531,7.2
856-22-8149,Alex,Yangon,Normal,Female,Home And Lifestyle,25.29,1,1.2645,26.5545,23-03-2019,10:13:00,Ewallet,25.29,4.761904762,1.2645,6.1
102-06-2002,Giza,Naypyitaw,Member,Male,Sports And Travel,25.25,5,6.3125,132.5625,20-03-2019,17:52:00,Cash,126.25,4.761904762,6.3125,6.1
745-71-3520,Alex,Yangon,Member,Female,Electronic Accessories,25.22,7,8.827,185.367,02-04-2019,10:23:00,Cash,176.54,4.761904762,8.827,8.2
568-88-3448,Alex,Yangon,Normal,Male,Health And Beauty,25,1,1.25,26.25,03-03-2019,15:09:00,Ewallet,25,4.761904762,1.25,5.5
